datetime,depth,depth_anom_all
2010-01-08,196.0,4.211273792093692
2010-01-09,195.0,3.2112737920936922
2010-01-10,196.0,4.211273792093692
2010-01-11,196.0,4.211273792093692
2010-01-12,196.0,4.211273792093692
2010-01-13,195.0,3.2112737920936922
2010-01-14,196.0,4.211273792093692
2010-01-15,197.0,5.211273792093692
2010-01-16,197.0,5.211273792093692
2010-01-17,196.0,4.211273792093692
2010-01-18,197.0,5.211273792093692
2010-01-19,197.0,5.211273792093692
2010-01-20,196.0,4.211273792093692
2010-01-21,197.0,5.211273792093692
2010-01-22,197.0,5.211273792093692
2010-01-23,197.0,5.211273792093692
2010-01-24,197.0,5.211273792093692
2010-01-25,197.0,5.211273792093692
2010-01-26,197.0,5.211273792093692
2010-01-27,197.0,5.211273792093692
2010-01-28,196.0,4.211273792093692
2010-01-29,195.0,3.2112737920936922
2010-01-30,195.0,3.2112737920936922
2010-01-31,196.0,4.211273792093692
2010-02-01,196.0,4.211273792093692
2010-02-02,195.0,3.2112737920936922
2010-02-03,195.0,3.2112737920936922
2010-02-04,194.0,2.2112737920936922
2010-02-05,192.0,0.21127379209369224
2010-02-06,191.0,-0.7887262079063078
2010-02-07,190.0,-1.7887262079063078
2010-02-08,189.0,-2.7887262079063078
2010-02-09,188.0,-3.7887262079063078
2010-02-10,188.0,-3.7887262079063078
2010-02-11,187.0,-4.788726207906308
2010-02-12,187.0,-4.788726207906308
2010-02-13,187.0,-4.788726207906308
2010-02-14,187.0,-4.788726207906308
2010-02-15,186.0,-5.788726207906308
2010-02-16,187.0,-4.788726207906308
2010-02-17,186.0,-5.788726207906308
2010-02-18,187.0,-4.788726207906308
2010-02-19,187.0,-4.788726207906308
2010-02-20,187.0,-4.788726207906308
2010-02-21,187.0,-4.788726207906308
2010-02-22,187.0,-4.788726207906308
2010-02-23,188.0,-3.7887262079063078
2010-02-24,188.0,-3.7887262079063078
2010-02-25,187.0,-4.788726207906308
2010-02-26,186.0,-5.788726207906308
2010-02-27,187.0,-4.788726207906308
2010-02-28,185.0,-6.788726207906308
2010-03-01,185.0,-6.788726207906308
2010-03-02,184.0,-7.788726207906308
2010-03-03,183.0,-8.788726207906308
2010-03-04,182.0,-9.788726207906308
2010-03-05,182.0,-9.788726207906308
2010-03-06,181.0,-10.788726207906308
2010-03-07,180.0,-11.788726207906308
2010-03-08,179.0,-12.788726207906308
2010-03-09,179.0,-12.788726207906308
2010-03-10,179.0,-12.788726207906308
2010-03-11,178.0,-13.788726207906308
2010-03-12,178.0,-13.788726207906308
2010-03-13,179.0,-12.788726207906308
2010-03-14,178.0,-13.788726207906308
2010-03-15,178.0,-13.788726207906308
2010-03-16,179.0,-12.788726207906308
2010-03-17,179.0,-12.788726207906308
2010-03-18,179.0,-12.788726207906308
2010-03-19,179.0,-12.788726207906308
2010-03-20,179.0,-12.788726207906308
2010-03-21,178.0,-13.788726207906308
2010-03-22,178.0,-13.788726207906308
2010-03-23,177.0,-14.788726207906308
2010-03-24,176.0,-15.788726207906308
2010-03-25,176.0,-15.788726207906308
2010-03-26,176.0,-15.788726207906308
2010-03-27,176.0,-15.788726207906308
2010-03-28,176.0,-15.788726207906308
2010-03-29,176.0,-15.788726207906308
2010-03-30,175.0,-16.788726207906308
2010-03-31,176.0,-15.788726207906308
2010-04-01,176.0,-15.788726207906308
2010-04-02,177.0,-14.788726207906308
2010-04-03,177.0,-14.788726207906308
2010-04-04,177.0,-14.788726207906308
2010-04-05,178.0,-13.788726207906308
2010-04-06,177.0,-14.788726207906308
2010-04-07,177.0,-14.788726207906308
2010-04-08,178.0,-13.788726207906308
2010-04-09,178.0,-13.788726207906308
2010-04-10,178.0,-13.788726207906308
2010-04-11,178.0,-13.788726207906308
2010-04-12,178.0,-13.788726207906308
2010-04-13,179.0,-12.788726207906308
2010-04-14,179.0,-12.788726207906308
2010-04-15,180.0,-11.788726207906308
2010-04-16,181.0,-10.788726207906308
2010-04-17,181.0,-10.788726207906308
2010-04-18,182.0,-9.788726207906308
2010-04-19,183.0,-8.788726207906308
2010-04-20,184.0,-7.788726207906308
2010-04-21,184.0,-7.788726207906308
2010-04-22,186.0,-5.788726207906308
2010-04-23,186.0,-5.788726207906308
2010-04-24,188.0,-3.7887262079063078
2010-04-25,188.0,-3.7887262079063078
2010-04-26,189.0,-2.7887262079063078
2010-04-27,191.0,-0.7887262079063078
2010-04-28,191.0,-0.7887262079063078
2010-04-29,192.0,0.21127379209369224
2010-04-30,192.0,0.21127379209369224
2010-05-01,193.0,1.2112737920936922
2010-05-02,193.0,1.2112737920936922
2010-05-03,194.0,2.2112737920936922
2010-05-04,195.0,3.2112737920936922
2010-05-05,196.0,4.211273792093692
2010-05-06,195.0,3.2112737920936922
2010-05-07,196.0,4.211273792093692
2010-05-08,197.0,5.211273792093692
2010-05-09,197.0,5.211273792093692
2010-05-10,198.0,6.211273792093692
2010-05-11,199.0,7.211273792093692
2010-05-12,198.0,6.211273792093692
2010-05-13,198.0,6.211273792093692
2010-05-14,198.0,6.211273792093692
2010-05-15,198.0,6.211273792093692
2010-05-16,198.0,6.211273792093692
2010-05-17,199.0,7.211273792093692
2010-05-18,199.0,7.211273792093692
2010-05-19,199.0,7.211273792093692
2010-05-20,200.0,8.211273792093692
2010-05-21,201.0,9.211273792093692
2010-05-22,201.0,9.211273792093692
2010-05-23,201.0,9.211273792093692
2010-05-24,201.0,9.211273792093692
2010-05-25,202.0,10.211273792093692
2010-05-26,202.0,10.211273792093692
2010-05-27,203.0,11.211273792093692
2010-05-28,203.0,11.211273792093692
2010-05-29,204.0,12.211273792093692
2010-05-30,204.0,12.211273792093692
2010-05-31,204.0,12.211273792093692
2010-06-01,205.0,13.211273792093692
2010-06-02,205.0,13.211273792093692
2010-06-03,206.0,14.211273792093692
2010-06-04,207.0,15.211273792093692
2010-06-05,207.0,15.211273792093692
2010-06-06,208.0,16.211273792093692
2010-06-07,208.0,16.211273792093692
2010-06-08,209.0,17.211273792093692
2010-06-09,209.0,17.211273792093692
2010-06-10,209.0,17.211273792093692
2010-06-11,210.0,18.211273792093692
2010-06-12,210.0,18.211273792093692
2010-06-13,211.0,19.211273792093692
2010-06-14,211.0,19.211273792093692
2010-06-15,212.0,20.211273792093692
2010-06-16,213.0,21.211273792093692
2010-06-17,213.0,21.211273792093692
2010-06-18,214.0,22.211273792093692
2010-06-19,214.0,22.211273792093692
2010-06-20,214.0,22.211273792093692
2010-06-21,215.0,23.211273792093692
2010-06-22,216.0,24.211273792093692
2010-06-23,217.0,25.211273792093692
2010-06-24,217.0,25.211273792093692
2010-06-25,218.0,26.211273792093692
2010-06-26,219.0,27.211273792093692
2010-06-27,220.0,28.211273792093692
2010-06-28,220.0,28.211273792093692
2010-06-29,221.0,29.211273792093692
2010-06-30,222.0,30.211273792093692
2010-07-01,223.0,31.211273792093692
2010-07-02,223.0,31.211273792093692
2010-07-03,224.0,32.21127379209369
2010-07-04,224.0,32.21127379209369
2010-07-05,225.0,33.21127379209369
2010-07-06,226.0,34.21127379209369
2010-07-07,227.0,35.21127379209369
2010-07-08,227.0,35.21127379209369
2010-07-09,228.0,36.21127379209369
2010-07-10,229.0,37.21127379209369
2010-07-11,229.0,37.21127379209369
2010-07-12,229.0,37.21127379209369
2010-07-13,229.0,37.21127379209369
2010-07-14,229.0,37.21127379209369
2010-07-15,230.0,38.21127379209369
2010-07-16,231.0,39.21127379209369
2010-07-17,231.0,39.21127379209369
2010-07-18,232.0,40.21127379209369
2010-07-19,232.0,40.21127379209369
2010-07-20,233.0,41.21127379209369
2010-07-21,233.0,41.21127379209369
2010-07-22,234.0,42.21127379209369
2010-07-23,235.0,43.21127379209369
2010-07-24,235.0,43.21127379209369
2010-07-25,236.0,44.21127379209369
2010-07-26,236.0,44.21127379209369
2010-07-27,237.0,45.21127379209369
2010-07-28,237.0,45.21127379209369
2010-07-29,238.0,46.21127379209369
2010-07-30,238.0,46.21127379209369
2010-07-31,238.0,46.21127379209369
2010-08-01,239.0,47.21127379209369
2010-08-02,240.0,48.21127379209369
2010-08-03,240.0,48.21127379209369
2010-08-04,240.0,48.21127379209369
2010-08-05,240.0,48.21127379209369
2010-08-06,241.0,49.21127379209369
2010-08-07,242.0,50.21127379209369
2010-08-08,242.0,50.21127379209369
2010-08-09,243.0,51.21127379209369
2010-08-10,243.0,51.21127379209369
2010-08-11,243.0,51.21127379209369
2010-08-12,243.0,51.21127379209369
2010-08-13,244.0,52.21127379209369
2010-08-14,244.0,52.21127379209369
2010-08-15,244.0,52.21127379209369
2010-08-16,244.0,52.21127379209369
2010-08-17,245.0,53.21127379209369
2010-08-18,245.0,53.21127379209369
2010-08-19,246.0,54.21127379209369
2010-08-20,246.0,54.21127379209369
2010-08-21,246.0,54.21127379209369
2010-08-22,247.0,55.21127379209369
2010-08-23,246.0,54.21127379209369
2010-08-24,247.0,55.21127379209369
2010-08-25,248.0,56.21127379209369
2010-08-26,246.0,54.21127379209369
2010-08-27,241.0,49.21127379209369
2010-08-28,236.0,44.21127379209369
2010-08-29,231.0,39.21127379209369
2010-08-30,224.0,32.21127379209369
2010-08-31,213.0,21.211273792093692
2010-09-01,206.0,14.211273792093692
2010-09-02,202.0,10.211273792093692
2010-09-03,200.0,8.211273792093692
2010-09-04,198.0,6.211273792093692
2010-09-05,198.0,6.211273792093692
2010-09-06,197.0,5.211273792093692
2010-09-07,197.0,5.211273792093692
2010-09-08,197.0,5.211273792093692
2010-09-09,197.0,5.211273792093692
2010-09-10,197.0,5.211273792093692
2010-09-11,198.0,6.211273792093692
2010-09-12,198.0,6.211273792093692
2010-09-13,198.0,6.211273792093692
2010-09-14,198.0,6.211273792093692
2010-09-15,199.0,7.211273792093692
2010-09-16,198.0,6.211273792093692
2010-09-17,197.0,5.211273792093692
2010-09-18,197.0,5.211273792093692
2010-09-19,196.0,4.211273792093692
2010-09-20,195.0,3.2112737920936922
2010-09-21,195.0,3.2112737920936922
2010-09-22,195.0,3.2112737920936922
2010-09-23,195.0,3.2112737920936922
2010-09-24,194.0,2.2112737920936922
2010-09-25,194.0,2.2112737920936922
2010-09-26,194.0,2.2112737920936922
2010-09-27,195.0,3.2112737920936922
2010-09-28,195.0,3.2112737920936922
2010-09-29,195.0,3.2112737920936922
2010-09-30,195.0,3.2112737920936922
2010-10-01,195.0,3.2112737920936922
2010-10-02,195.0,3.2112737920936922
2010-10-03,195.0,3.2112737920936922
2010-10-04,195.0,3.2112737920936922
2010-10-05,196.0,4.211273792093692
2010-10-06,195.0,3.2112737920936922
2010-10-07,196.0,4.211273792093692
2010-10-08,197.0,5.211273792093692
2010-10-09,196.0,4.211273792093692
2010-10-10,196.0,4.211273792093692
2010-10-11,197.0,5.211273792093692
2010-10-12,197.0,5.211273792093692
2010-10-13,198.0,6.211273792093692
2010-10-14,198.0,6.211273792093692
2010-10-15,199.0,7.211273792093692
2010-10-16,199.0,7.211273792093692
2010-10-17,200.0,8.211273792093692
2010-10-18,200.0,8.211273792093692
2010-10-19,200.0,8.211273792093692
2010-10-20,200.0,8.211273792093692
2010-10-21,200.0,8.211273792093692
2010-10-22,199.0,7.211273792093692
2010-10-23,198.0,6.211273792093692
2010-10-24,198.0,6.211273792093692
2010-10-25,197.0,5.211273792093692
2010-10-26,197.0,5.211273792093692
2010-10-27,196.0,4.211273792093692
2010-10-28,195.0,3.2112737920936922
2010-10-29,194.0,2.2112737920936922
2010-10-30,193.0,1.2112737920936922
2010-10-31,193.0,1.2112737920936922
2010-11-01,193.0,1.2112737920936922
2010-11-02,193.0,1.2112737920936922
2010-11-03,193.0,1.2112737920936922
2010-11-04,193.0,1.2112737920936922
2010-11-05,192.0,0.21127379209369224
2010-11-06,190.0,-1.7887262079063078
2010-11-07,187.0,-4.788726207906308
2010-11-08,184.0,-7.788726207906308
2010-11-09,182.0,-9.788726207906308
2010-11-10,180.0,-11.788726207906308
2010-11-11,179.0,-12.788726207906308
2010-11-12,176.0,-15.788726207906308
2010-11-13,174.0,-17.788726207906308
2010-11-14,172.0,-19.788726207906308
2010-11-15,171.0,-20.788726207906308
2010-11-16,169.0,-22.788726207906308
2010-11-17,167.0,-24.788726207906308
2010-11-18,166.0,-25.788726207906308
2010-11-19,166.0,-25.788726207906308
2010-11-20,166.0,-25.788726207906308
2010-11-21,165.0,-26.788726207906308
2010-11-22,165.0,-26.788726207906308
2010-11-23,165.0,-26.788726207906308
2010-11-24,166.0,-25.788726207906308
2010-11-25,166.0,-25.788726207906308
2010-11-26,166.0,-25.788726207906308
2010-11-27,167.0,-24.788726207906308
2010-11-28,167.0,-24.788726207906308
2010-11-29,168.0,-23.788726207906308
2010-11-30,169.0,-22.788726207906308
2010-12-01,169.0,-22.788726207906308
2010-12-02,170.0,-21.788726207906308
2010-12-03,172.0,-19.788726207906308
2010-12-04,172.0,-19.788726207906308
2010-12-05,172.0,-19.788726207906308
2010-12-06,173.0,-18.788726207906308
2010-12-07,174.0,-17.788726207906308
2010-12-08,174.0,-17.788726207906308
2010-12-09,176.0,-15.788726207906308
2010-12-10,177.0,-14.788726207906308
2010-12-11,176.0,-15.788726207906308
2010-12-12,176.0,-15.788726207906308
2010-12-13,177.0,-14.788726207906308
2010-12-14,178.0,-13.788726207906308
2010-12-15,177.0,-14.788726207906308
2010-12-16,176.0,-15.788726207906308
2010-12-17,176.0,-15.788726207906308
2010-12-18,176.0,-15.788726207906308
2010-12-19,177.0,-14.788726207906308
2010-12-20,177.0,-14.788726207906308
2010-12-21,177.0,-14.788726207906308
2010-12-22,177.0,-14.788726207906308
2010-12-23,177.0,-14.788726207906308
2010-12-24,178.0,-13.788726207906308
2010-12-25,180.0,-11.788726207906308
2010-12-26,180.0,-11.788726207906308
2010-12-27,180.0,-11.788726207906308
2010-12-28,180.0,-11.788726207906308
2010-12-29,181.0,-10.788726207906308
2010-12-30,181.0,-10.788726207906308
2010-12-31,182.0,-9.788726207906308
2011-01-01,181.0,-10.788726207906308
2011-01-02,182.0,-9.788726207906308
2011-01-03,181.0,-10.788726207906308
2011-01-04,182.0,-9.788726207906308
2011-01-05,181.0,-10.788726207906308
2011-01-06,180.0,-11.788726207906308
2011-01-07,180.0,-11.788726207906308
2011-01-08,178.0,-13.788726207906308
2011-01-09,176.0,-15.788726207906308
2011-01-10,174.0,-17.788726207906308
2011-01-11,171.0,-20.788726207906308
2011-01-12,170.0,-21.788726207906308
2011-01-13,167.0,-24.788726207906308
2011-01-14,163.0,-28.788726207906308
2011-01-15,159.0,-32.78872620790631
2011-01-16,154.0,-37.78872620790631
2011-01-17,151.0,-40.78872620790631
2011-01-18,148.0,-43.78872620790631
2011-01-19,148.0,-43.78872620790631
2011-01-20,146.0,-45.78872620790631
2011-01-21,146.0,-45.78872620790631
2011-01-22,145.0,-46.78872620790631
2011-01-23,144.0,-47.78872620790631
2011-01-24,144.0,-47.78872620790631
2011-01-25,143.0,-48.78872620790631
2011-01-26,143.0,-48.78872620790631
2011-01-27,144.0,-47.78872620790631
2011-01-28,144.0,-47.78872620790631
2011-01-29,144.0,-47.78872620790631
2011-01-30,145.0,-46.78872620790631
2011-01-31,146.0,-45.78872620790631
2011-02-01,147.0,-44.78872620790631
2011-02-02,148.0,-43.78872620790631
2011-02-03,148.0,-43.78872620790631
2011-02-04,148.0,-43.78872620790631
2011-02-05,149.0,-42.78872620790631
2011-02-06,149.0,-42.78872620790631
2011-02-07,149.0,-42.78872620790631
2011-02-08,150.0,-41.78872620790631
2011-02-09,151.0,-40.78872620790631
2011-02-10,151.0,-40.78872620790631
2011-02-11,151.0,-40.78872620790631
2011-02-12,150.0,-41.78872620790631
2011-02-13,147.0,-44.78872620790631
2011-02-14,145.0,-46.78872620790631
2011-02-15,143.0,-48.78872620790631
2011-02-16,143.0,-48.78872620790631
2011-02-17,143.0,-48.78872620790631
2011-02-18,144.0,-47.78872620790631
2011-02-19,144.0,-47.78872620790631
2011-02-20,145.0,-46.78872620790631
2011-02-21,145.0,-46.78872620790631
2011-02-22,146.0,-45.78872620790631
2011-02-23,147.0,-44.78872620790631
2011-02-24,148.0,-43.78872620790631
2011-02-25,149.0,-42.78872620790631
2011-02-26,148.0,-43.78872620790631
2011-02-27,148.0,-43.78872620790631
2011-02-28,147.0,-44.78872620790631
2011-03-01,145.0,-46.78872620790631
2011-03-02,144.0,-47.78872620790631
2011-03-03,143.0,-48.78872620790631
2011-03-04,143.0,-48.78872620790631
2011-03-05,142.0,-49.78872620790631
2011-03-06,144.0,-47.78872620790631
2011-03-07,144.0,-47.78872620790631
2011-03-08,144.0,-47.78872620790631
2011-03-09,144.0,-47.78872620790631
2011-03-10,145.0,-46.78872620790631
2011-03-11,146.0,-45.78872620790631
2011-03-12,146.0,-45.78872620790631
2011-03-13,146.0,-45.78872620790631
2011-03-14,149.0,-42.78872620790631
2011-03-15,149.0,-42.78872620790631
2011-03-16,150.0,-41.78872620790631
2011-03-17,150.0,-41.78872620790631
2011-03-18,153.0,-38.78872620790631
2011-03-19,154.0,-37.78872620790631
2011-03-20,154.0,-37.78872620790631
2011-03-21,155.0,-36.78872620790631
2011-03-22,157.0,-34.78872620790631
2011-03-23,157.0,-34.78872620790631
2011-03-24,158.0,-33.78872620790631
2011-03-25,157.0,-34.78872620790631
2011-03-26,159.0,-32.78872620790631
2011-03-27,159.0,-32.78872620790631
2011-03-28,160.0,-31.788726207906308
2011-03-29,161.0,-30.788726207906308
2011-03-30,162.0,-29.788726207906308
2011-03-31,163.0,-28.788726207906308
2011-04-01,164.0,-27.788726207906308
2011-04-02,164.0,-27.788726207906308
2011-04-03,164.0,-27.788726207906308
2011-04-04,166.0,-25.788726207906308
2011-04-05,167.0,-24.788726207906308
2011-04-06,167.0,-24.788726207906308
2011-04-07,167.0,-24.788726207906308
2011-04-08,168.0,-23.788726207906308
2011-04-09,169.0,-22.788726207906308
2011-04-10,170.0,-21.788726207906308
2011-04-11,170.0,-21.788726207906308
2011-04-12,171.0,-20.788726207906308
2011-04-13,171.0,-20.788726207906308
2011-04-14,172.0,-19.788726207906308
2011-04-15,172.0,-19.788726207906308
2011-04-16,173.0,-18.788726207906308
2011-04-17,174.0,-17.788726207906308
2011-04-18,174.0,-17.788726207906308
2011-04-19,175.0,-16.788726207906308
2011-04-20,175.0,-16.788726207906308
2011-04-21,176.0,-15.788726207906308
2011-04-22,177.0,-14.788726207906308
2011-04-23,177.0,-14.788726207906308
2011-04-24,178.0,-13.788726207906308
2011-04-25,179.0,-12.788726207906308
2011-04-26,180.0,-11.788726207906308
2011-04-27,180.0,-11.788726207906308
2011-04-28,181.0,-10.788726207906308
2011-04-29,180.0,-11.788726207906308
2011-04-30,182.0,-9.788726207906308
2011-05-01,184.0,-7.788726207906308
2011-05-02,184.0,-7.788726207906308
2011-05-03,185.0,-6.788726207906308
2011-05-04,186.0,-5.788726207906308
2011-05-05,187.0,-4.788726207906308
2011-05-06,187.0,-4.788726207906308
2011-05-07,188.0,-3.7887262079063078
2011-05-08,189.0,-2.7887262079063078
2011-05-09,190.0,-1.7887262079063078
2011-05-10,190.0,-1.7887262079063078
2011-05-11,191.0,-0.7887262079063078
2011-05-12,191.0,-0.7887262079063078
2011-05-13,192.0,0.21127379209369224
2011-05-14,193.0,1.2112737920936922
2011-05-15,194.0,2.2112737920936922
2011-05-16,194.0,2.2112737920936922
2011-05-17,196.0,4.211273792093692
2011-05-18,195.0,3.2112737920936922
2011-05-19,196.0,4.211273792093692
2011-05-20,196.0,4.211273792093692
2011-05-21,198.0,6.211273792093692
2011-05-22,198.0,6.211273792093692
2011-05-23,199.0,7.211273792093692
2011-05-24,200.0,8.211273792093692
2011-05-25,200.0,8.211273792093692
2011-05-26,201.0,9.211273792093692
2011-05-27,202.0,10.211273792093692
2011-05-28,202.0,10.211273792093692
2011-05-29,203.0,11.211273792093692
2011-05-30,203.0,11.211273792093692
2011-05-31,204.0,12.211273792093692
2011-06-01,205.0,13.211273792093692
2011-06-02,206.0,14.211273792093692
2011-06-03,207.0,15.211273792093692
2011-06-04,207.0,15.211273792093692
2011-06-05,206.0,14.211273792093692
2011-06-06,203.0,11.211273792093692
2011-06-07,204.0,12.211273792093692
2011-06-08,204.0,12.211273792093692
2011-06-09,205.0,13.211273792093692
2011-06-10,206.0,14.211273792093692
2011-06-11,207.0,15.211273792093692
2011-06-12,207.0,15.211273792093692
2011-06-13,207.0,15.211273792093692
2011-06-14,208.0,16.211273792093692
2011-06-15,209.0,17.211273792093692
2011-06-16,209.0,17.211273792093692
2011-06-17,210.0,18.211273792093692
2011-06-18,210.0,18.211273792093692
2011-06-19,210.0,18.211273792093692
2011-06-20,212.0,20.211273792093692
2011-06-21,213.0,21.211273792093692
2011-06-22,211.0,19.211273792093692
2011-06-23,211.0,19.211273792093692
2011-06-24,212.0,20.211273792093692
2011-06-25,212.0,20.211273792093692
2011-06-26,212.0,20.211273792093692
2011-06-27,212.0,20.211273792093692
2011-06-28,213.0,21.211273792093692
2011-06-29,213.0,21.211273792093692
2011-06-30,214.0,22.211273792093692
2011-07-01,214.0,22.211273792093692
2011-07-02,214.0,22.211273792093692
2011-07-03,215.0,23.211273792093692
2011-07-04,215.0,23.211273792093692
2011-07-05,216.0,24.211273792093692
2011-07-06,216.0,24.211273792093692
2011-07-07,217.0,25.211273792093692
2011-07-08,217.0,25.211273792093692
2011-07-09,218.0,26.211273792093692
2011-07-10,218.0,26.211273792093692
2011-07-11,219.0,27.211273792093692
2011-07-12,218.0,26.211273792093692
2011-07-13,217.0,25.211273792093692
2011-07-14,218.0,26.211273792093692
2011-07-15,211.0,19.211273792093692
2011-07-16,204.0,12.211273792093692
2011-07-17,198.0,6.211273792093692
2011-07-18,196.0,4.211273792093692
2011-07-19,193.0,1.2112737920936922
2011-07-20,191.0,-0.7887262079063078
2011-07-21,190.0,-1.7887262079063078
2011-07-22,188.0,-3.7887262079063078
2011-07-23,187.0,-4.788726207906308
2011-07-24,187.0,-4.788726207906308
2011-07-25,185.0,-6.788726207906308
2011-07-26,184.0,-7.788726207906308
2011-07-27,183.0,-8.788726207906308
2011-07-28,182.0,-9.788726207906308
2011-07-29,181.0,-10.788726207906308
2011-07-30,180.0,-11.788726207906308
2011-07-31,179.0,-12.788726207906308
2011-08-01,179.0,-12.788726207906308
2011-08-02,179.0,-12.788726207906308
2011-08-03,178.0,-13.788726207906308
2011-08-04,178.0,-13.788726207906308
2011-08-05,178.0,-13.788726207906308
2011-08-06,178.0,-13.788726207906308
2011-08-07,178.0,-13.788726207906308
2011-08-08,179.0,-12.788726207906308
2011-08-09,180.0,-11.788726207906308
2011-08-10,180.0,-11.788726207906308
2011-08-11,180.0,-11.788726207906308
2011-08-12,180.0,-11.788726207906308
2011-08-13,181.0,-10.788726207906308
2011-08-14,180.0,-11.788726207906308
2011-08-15,180.0,-11.788726207906308
2011-08-16,180.0,-11.788726207906308
2011-08-17,180.0,-11.788726207906308
2011-08-18,180.0,-11.788726207906308
2011-08-19,181.0,-10.788726207906308
2011-08-20,182.0,-9.788726207906308
2011-08-21,181.0,-10.788726207906308
2011-08-22,182.0,-9.788726207906308
2011-08-23,182.0,-9.788726207906308
2011-08-24,182.0,-9.788726207906308
2011-08-25,182.0,-9.788726207906308
2011-08-26,181.0,-10.788726207906308
2011-08-27,180.0,-11.788726207906308
2011-08-28,178.0,-13.788726207906308
2011-08-29,177.0,-14.788726207906308
2011-08-30,175.0,-16.788726207906308
2011-08-31,174.0,-17.788726207906308
2011-09-01,173.0,-18.788726207906308
2011-09-02,173.0,-18.788726207906308
2011-09-03,172.0,-19.788726207906308
2011-09-04,172.0,-19.788726207906308
2011-09-05,172.0,-19.788726207906308
2011-09-06,172.0,-19.788726207906308
2011-09-07,171.0,-20.788726207906308
2011-09-08,169.0,-22.788726207906308
2011-09-09,168.0,-23.788726207906308
2011-09-10,166.0,-25.788726207906308
2011-09-11,165.0,-26.788726207906308
2011-09-12,163.0,-28.788726207906308
2011-09-13,163.0,-28.788726207906308
2011-09-14,161.0,-30.788726207906308
2011-09-15,161.0,-30.788726207906308
2011-09-16,160.0,-31.788726207906308
2011-09-17,160.0,-31.788726207906308
2011-09-18,160.0,-31.788726207906308
2011-09-19,160.0,-31.788726207906308
2011-09-20,161.0,-30.788726207906308
2011-09-21,161.0,-30.788726207906308
2011-09-22,162.0,-29.788726207906308
2011-09-23,162.0,-29.788726207906308
2011-09-24,163.0,-28.788726207906308
2011-09-25,164.0,-27.788726207906308
2011-09-26,165.0,-26.788726207906308
2011-09-27,166.0,-25.788726207906308
2011-09-28,167.0,-24.788726207906308
2011-09-29,168.0,-23.788726207906308
2011-09-30,169.0,-22.788726207906308
2011-10-01,169.0,-22.788726207906308
2011-10-02,170.0,-21.788726207906308
2011-10-03,171.0,-20.788726207906308
2011-10-04,172.0,-19.788726207906308
2011-10-05,173.0,-18.788726207906308
2011-10-06,172.0,-19.788726207906308
2011-10-07,174.0,-17.788726207906308
2011-10-08,174.0,-17.788726207906308
2011-10-09,175.0,-16.788726207906308
2011-10-10,175.0,-16.788726207906308
2011-10-11,175.0,-16.788726207906308
2011-10-12,175.0,-16.788726207906308
2011-10-13,173.0,-18.788726207906308
2011-10-14,171.0,-20.788726207906308
2011-10-15,168.0,-23.788726207906308
2011-10-16,168.0,-23.788726207906308
2011-10-17,167.0,-24.788726207906308
2011-10-18,166.0,-25.788726207906308
2011-10-19,166.0,-25.788726207906308
2011-10-20,166.0,-25.788726207906308
2011-10-21,166.0,-25.788726207906308
2011-10-22,165.0,-26.788726207906308
2011-10-23,165.0,-26.788726207906308
2011-10-24,165.0,-26.788726207906308
2011-10-25,165.0,-26.788726207906308
2011-10-26,166.0,-25.788726207906308
2011-10-27,167.0,-24.788726207906308
2011-10-28,168.0,-23.788726207906308
2011-10-29,168.0,-23.788726207906308
2011-10-30,169.0,-22.788726207906308
2011-10-31,169.0,-22.788726207906308
2011-11-01,169.0,-22.788726207906308
2011-11-02,170.0,-21.788726207906308
2011-11-03,169.0,-22.788726207906308
2011-11-04,170.0,-21.788726207906308
2011-11-05,171.0,-20.788726207906308
2011-11-06,172.0,-19.788726207906308
2011-11-07,173.0,-18.788726207906308
2011-11-08,173.0,-18.788726207906308
2011-11-09,174.0,-17.788726207906308
2011-11-10,175.0,-16.788726207906308
2011-11-11,176.0,-15.788726207906308
2011-11-12,177.0,-14.788726207906308
2011-11-13,178.0,-13.788726207906308
2011-11-14,178.0,-13.788726207906308
2011-11-15,179.0,-12.788726207906308
2011-11-16,179.0,-12.788726207906308
2011-11-17,179.0,-12.788726207906308
2011-11-18,180.0,-11.788726207906308
2011-11-19,181.0,-10.788726207906308
2011-11-20,181.0,-10.788726207906308
2011-11-21,182.0,-9.788726207906308
2011-11-22,183.0,-8.788726207906308
2011-11-23,183.0,-8.788726207906308
2011-11-24,184.0,-7.788726207906308
2011-11-25,184.0,-7.788726207906308
2011-11-26,185.0,-6.788726207906308
2011-11-27,184.0,-7.788726207906308
2011-11-28,186.0,-5.788726207906308
2011-11-29,186.0,-5.788726207906308
2011-11-30,188.0,-3.7887262079063078
2011-12-01,187.0,-4.788726207906308
2011-12-02,187.0,-4.788726207906308
2011-12-03,185.0,-6.788726207906308
2011-12-04,185.0,-6.788726207906308
2011-12-05,184.0,-7.788726207906308
2011-12-06,183.0,-8.788726207906308
2011-12-07,181.0,-10.788726207906308
2011-12-08,181.0,-10.788726207906308
2011-12-09,178.0,-13.788726207906308
2011-12-10,176.0,-15.788726207906308
2011-12-11,173.0,-18.788726207906308
2011-12-12,172.0,-19.788726207906308
2011-12-13,169.0,-22.788726207906308
2011-12-14,167.0,-24.788726207906308
2011-12-15,165.0,-26.788726207906308
2011-12-16,159.0,-32.78872620790631
2011-12-17,158.0,-33.78872620790631
2011-12-18,155.0,-36.78872620790631
